date,pasut_est_max,pasut_est_min,pasut_est_mean,pasut_msl_max,pasut_msl_min,pasut_msl_mean
2020-02-15,3.293344561314033,1.9126196352786855,2.51919113255861,0.7934584745693929,-0.5872664514659545,0.01930504581397008
2020-02-16,3.198783537595784,2.0530138691994764,2.5237095514961276,0.6988974508511441,-0.4468722175451636,0.023823464751487666
2020-02-17,3.092980083447068,2.1875622322795345,2.525528285305357,0.5930939967024282,-0.31232385446510547,0.025642198560717144
2020-02-18,3.0595567831833512,2.160154364300784,2.525117654698741,0.5596706964387113,-0.33973172244385585,0.025231567954100864
2020-02-19,3.1856293610278454,1.981751240768322,2.5232422130900436,0.6857432742832055,-0.518134845976318,0.023356126345403627
2020-02-20,3.342161626544118,1.8347834336280304,2.5204595269235828,0.8422755397994779,-0.6651026531166095,0.020573440178942803
2020-02-21,3.4664918327988685,1.7381420397493799,2.5169385930529113,0.9666057460542286,-0.7617440469952601,0.017052506308271376
2020-02-22,3.5225568356680426,1.6664990791269136,2.5126483971461258,1.0226707489234026,-0.8333870076177263,0.012762310401485788
2020-02-23,3.559131411200666,1.666166969099516,2.5077292958950275,1.0592453244560258,-0.833719117645124,0.007843209150387498
2020-02-24,3.5226847069802742,1.638873814454073,2.502763463381273,1.0227986202356343,-0.8610122722905669,0.002877376636633233
2020-02-25,3.45808092547472,1.660538953969493,2.498750503387828,0.9581948387300798,-0.8393471327751469,-0.0011355833568118534
2020-02-26,3.365176060255074,1.7055002619182948,2.496794774262313,0.8652899735104342,-0.7943858248263451,-0.00309131248232708
2020-02-27,3.3008249901471767,1.716983759173257,2.497684411223894,0.8009389034025367,-0.7829023275713829,-0.002201675520745905
2020-02-28,3.361957300206138,1.7479699222921607,2.5015835502136774,0.8620712134614981,-0.7519161644524792,0.0016974634690374302
2020-02-29,3.3420120931835378,1.7944602208001736,2.507962084948002,0.8421260064388978,-0.7054258659444663,0.008075998203362023
2020-03-01,3.3174338579914067,1.8616142237683462,2.5157371204753205,0.8175477712467667,-0.6382718629762938,0.01585103373068053
2020-03-02,3.230757128632812,1.9352884316677479,2.523506829333757,0.7308710418881721,-0.5645976550768921,0.02362074258911706
2020-03-03,3.1281980986273403,2.051288651824006,2.5297743149228,0.6283120118827004,-0.4485974349206341,0.02988822817816006
2020-03-04,3.056617396322219,2.203140359644347,2.5331494167867326,0.5567313095775792,-0.2967457271002929,0.03326333004209259
2020-03-05,3.1358325253130945,2.0753516035259385,2.5325867943259026,0.6359464385684546,-0.42453448321870146,0.032700707581262645
2020-03-06,3.2826561207565774,1.909426564643394,2.527695415617043,0.7827700340119375,-0.5904595221012459,0.02780932887240306
2020-03-07,3.400770390505207,1.784168384216842,2.519044959757735,0.9008843037605669,-0.7157177025277979,0.019158873013095157
2020-03-08,3.5017276095269247,1.6600323078291277,2.5082867146282104,1.0018415227822848,-0.8398537789155123,0.008400627883570433
2020-03-09,3.540217089604043,1.5810272872686604,2.4979058565015912,1.040331002859403,-0.9188587994759796,-0.0019802302430487195
2020-03-10,3.530644631546255,1.5342041333248326,2.4905688655439056,1.030758544801615,-0.9656819534198073,-0.009317221200734416
2020-03-11,3.468691357845944,1.5127446039798598,2.4882578429898246,0.9688052711013042,-0.9871414827647802,-0.011628243754815415
2020-03-12,3.5091425452740563,1.5558003196006966,2.4915526995747657,1.0092564585294164,-0.9440857671439433,-0.008333387169874307
2020-03-13,3.54992354064692,1.5934300833614192,2.4994090427168314,1.0500374539022799,-0.9064560033832207,-0.0004770440278085708
2020-03-14,3.539965222246884,1.6958289603769705,2.509564393437462,1.040079135502244,-0.8040571263676695,0.00967830669282188
2020-03-15,3.4815525598549697,1.8047186220670206,2.5193962163164096,0.9816664731103297,-0.6951674646776194,0.019510129571769674
2020-03-16,3.355972953415346,1.9341987472895272,2.5268281300793647,0.8560868666707062,-0.5656873394551127,0.02694204333472472
2020-03-17,3.210544352713191,2.076836282389936,2.530871167489988,0.7106582659685512,-0.42304980435470396,0.030985080745348004
2020-03-18,3.0927888191700763,2.195106951857068,2.5316031116978226,0.5929027324254363,-0.30477913488757213,0.031717024953182626
2020-03-19,3.0802267823847505,2.0721327459005408,2.5297029632971477,0.5803406956401105,-0.4277533408440992,0.029816876552507754
2020-03-20,3.1912448015968473,1.933793268344297,2.5258836648106113,0.6913587148522073,-0.5660928184003429,0.02599757806597136
2020-03-21,3.2755415070996525,1.840991523597724,2.5205754082387717,0.7756554203550126,-0.6588945631469161,0.02068932149413172
2020-03-22,3.3343139710054577,1.7663481208822878,2.5140107718042475,0.8344278842608177,-0.7335379658623522,0.014124685059607511
2020-03-23,3.3397447227508907,1.7061072244565332,2.5065860140066345,0.8398586360062508,-0.7937788622881068,0.006699927261994532
2020-03-24,3.3307736700980843,1.690010887643476,2.4991945892540115,0.8308875833534444,-0.8098751991011639,-0.0006914974906284677
